id,OCCP_NAME_G,CUST_JOB_INCM,HSHD_INFR_INCM,ACTL_FMLY_NUM,CUST_FMLY_NUM,LAST_CHLD_AGE,MATE_OCCP_NAME_G,MATE_JOB_INCM,CRDT_LOAN_CNT,MIN_CNTT_DATE,TOT_CRLN_AMT,TOT_REPY_AMT,CRLN_OVDU_RATE,CRLN_30OVDU_RATE,LT1Y_CLOD_RATE,STRT_CRDT_GRAD,LTST_CRDT_GRAD,PREM_OVDU_RATE,LT1Y_PEOD_RATE,AVG_STLN_RATE,STLN_REMN_AMT,LT1Y_STLN_AMT,LT1Y_SLOD_RATE,GDINS_MON_PREM,SVINS_MON_PREM,FMLY_GDINS_MNPREM,FMLY_SVINS_MNPREM,MAX_MON_PREM,TOT_PREM,FMLY_TOT_PREM,CNTT_LAMT_CNT,LT1Y_CTLT_CNT,AUTR_FAIL_MCNT,FYCM_PAID_AMT,FMLY_CLAM_CNT,FMLY_PLPY_CNT,AGE,SEX
139,1차산업 종사자,0,6900,1,1,0,,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4000000,4000000,0,0,0,0,0,1,60,2
140,주부,0,4700,6,1,9,2차산업 종사자,3800,1,200212,4000000,4000000,48,0,0,0,0,25,30미만,29,4000000,0,10,0,0,0,0,300000,20000000,20000000,0,0,2,48000000,31,3,50,2
141,주부,0,8600,4,2,29,사무직,5700,0,0,0,0,0,0,0,0,0,3,20미만,0,0,0,0,150000,0,150000,260000,200000,15000000,73000000,0,0,1,6900000,10,5,50,1
142,학생,0,5600,1,1,0,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2000000,2000000,0,0,0,0,0,1,40,2
143,2차산업 종사자,3800,5100,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,260000,0,260000,0,300000,12000000,12000000,0,0,0,0,0,0,30,1
144,사무직,5900,7500,3,1,19,주부,0,0,0,0,0,0,0,0,0,0,1,20미만,0,0,0,0,120000,0,120000,0,120000,25000000,25000000,0,0,0,600000,2,1,50,1
145,3차산업 종사자,4200,12400,4,2,9,사무직,5600,0,0,0,0,0,0,0,0,0,2,0,87,8000000,1000000,0,190000,120000,300000,120000,340000,24000000,35000000,0,0,1,0,0,0,35,1
146,,9900,16900,5,1,,,5900,0,0,0,0,0,0,0,0,0,13,0,33,11000000,33000000,0,2490000,0,2490000,0,2490000,62000000,62000000,0,0,0,800000,5,1,50,2
147,사무직,3300,4000,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,120000,0,120000,3000000,3000000,0,0,0,0,0,0,30,1
148,자영업,5600,11900,4,1,24,전문직,6300,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,70000,0,70000,0,70000,3000000,3000000,0,0,0,100000,2,0,55,1
149,단순 사무직,5900,12900,5,3,29,자영업,6800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300000,0,790000,0,300000,24000000,70000000,0,0,0,5700000,9,4,50,2
150,주부,0,6100,2,2,0,전문직,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000,0,2000000,48000000,0,0,0,200000,2,2,50,1
151,사무직,4300,6600,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,18000000,18000000,0,0,0,0,0,1,40,1
152,사무직,3200,3200,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,50000,0,50000,2000000,2000000,0,0,0,0,0,0,35,2
153,자영업,4400,9900,3,2,24,3차산업 종사자,4500,0,0,0,0,0,0,0,0,0,2,10미만,0,0,0,0,40000,0,40000,0,40000,7000000,10000000,0,0,0,1300000,0,2,45,2
154,공무원,0,10500,4,2,39,,0,0,0,0,0,0,0,0,0,0,6,0,80,4000000,0,20,140000,0,300000,0,490000,18000000,23000000,0,0,2,39600000,54,0,65,2
155,단순 사무직,4200,9000,3,1,14,공무원,4900,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,70000,4000000,4000000,0,0,0,0,0,1,45,2
156,사무직,4100,7700,3,1,24,사무직,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,150000,17000000,17000000,0,0,0,200000,2,2,45,1
157,주부,0,4800,1,1,0,,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,120000,0,120000,0,120000,20000000,20000000,0,0,0,1500000,3,1,60,2
158,전문직,4700,11900,2,1,0,사무직,4700,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,90000,15000000,15000000,0,0,0,400000,4,1,45,1
159,2차산업 종사자,3400,7800,2,2,0,2차산업 종사자,4500,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,230000,300000,390000,230000,12000000,40000000,0,0,2,1300000,6,0,35,1
160,사무직,5400,9600,2,1,0,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,150000,0,150000,22000000,22000000,0,0,0,1100000,2,0,35,2
161,2차산업 종사자,0,10100,2,1,0,주부,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000000,5000000,0,0,0,10100000,3,1,55,2
162,사무직,3800,3800,3,2,0,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,50000,6000000,9000000,0,0,0,500000,2,2,35,2
163,주부,0,14900,4,2,34,기타,0,0,0,0,0,0,0,0,0,0,3,10미만,0,0,0,0,0,790000,0,790000,790000,34000000,239000000,0,0,0,0,0,1,55,1
164,자영업,5700,10200,1,1,0,,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,230000,0,230000,0,230000,8000000,8000000,0,0,12,0,0,0,45,1
165,기타,0,3400,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,100000,0,100000,5000000,5000000,0,0,0,0,0,0,45,2
166,3차산업 종사자,3300,5700,4,2,29,,0,1,200102,5000000,5000000,67,0,0,0,0,5,10미만,0,0,0,0,390000,0,390000,110000,790000,109000000,119000000,0,0,3,89000000,18,4,60,2
167,2차산업 종사자,5000,5000,5,1,19,주부,0,2,200108,11000000,11000000,62,3,0,0,0,3,0,0,0,0,0,390000,0,390000,0,390000,16000000,16000000,0,0,2,2100000,17,0,40,2
168,사무직,4700,6200,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,13000000,13000000,0,0,0,0,0,1,55,1
169,주부,0,8400,6,2,34,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,80000,0,230000,27000000,58000000,0,0,0,41400000,10,6,55,2
170,주부,0,5400,7,2,14,사무직,5400,2,201103,10000000,10000000,9,0,0,5,6,39,10미만,100,1000000,1000000,30,190000,0,340000,0,990000,8000000,18000000,0,0,34,3400000,22,0,40,2
171,사무직,3900,5300,2,1,0,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,0,260000,0,300000,9000000,9000000,1,0,0,0,0,0,40,1
172,기타,0,6100,2,1,0,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,8000000,8000000,0,0,0,600000,1,2,65,2
173,고소득 전문직,4800,6100,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,130000,0,110000,5000000,6000000,0,0,1,0,0,0,35,1
174,전문직,5300,5300,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,20000000,0,0,0,0,0,1,45,1
175,사무직,6100,10100,4,1,29,주부,0,0,0,0,0,0,0,0,0,0,11,30미만,0,0,0,0,0,40000,0,40000,40000,10000000,10000000,0,0,10,0,0,1,55,1
176,2차산업 종사자,4100,4200,4,1,29,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,7000000,7000000,0,0,0,0,0,1,55,1
177,사무직,2600,2600,1,1,0,,0,0,0,0,0,0,0,0,0,0,8,10미만,0,0,0,0,0,260000,0,260000,260000,11000000,11000000,0,0,1,0,0,0,35,1
178,3차산업 종사자,4000,6500,2,1,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,90000,0,90000,4000000,4000000,0,0,0,0,0,0,55,1
179,주부,0,6500,4,1,24,운전직,5100,6,200312,37000000,37000000,21,8,0,0,10,13,10미만,100,2000000,0,0,90000,0,90000,0,150000,6000000,6000000,0,0,10,1200000,8,1,45,1
180,사무직,4300,5100,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,110000,110000,8000000,8000000,0,0,0,0,0,0,40,1
181,전문직,3800,3800,3,1,0,,0,0,0,0,0,0,0,0,0,0,2,0,57,2000000,30000000,0,130000,590000,130000,590000,990000,60000000,60000000,0,0,1,1500000,10,0,30,1
182,사무직,5000,5000,2,1,0,주부,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9000000,9000000,0,0,0,0,0,2,45,2
183,운전직,5300,5300,4,1,24,주부,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,230000,0,230000,0,230000,31000000,31000000,0,0,2,300000,14,1,45,1
184,,0,9300,2,1,0,주부,0,1,201008,26000000,26000000,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,50000,2000000,2000000,0,0,0,12500000,10,0,60,1
185,2차산업 종사자,4000,4000,1,1,0,,0,1,200504,5000000,5000000,48,0,0,0,0,26,0,0,0,0,0,0,0,0,0,390000,17000000,17000000,0,0,9,500000,1,2,55,2
186,주부,0,5500,4,2,14,단순 노무직,4200,0,0,0,0,0,0,0,0,0,58,10미만,79,12000000,0,10,100000,0,100000,0,150000,22000000,28000000,0,0,13,4900000,12,4,40,1
187,공무원,3800,3800,3,1,0,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,130000,0,130000,0,130000,6000000,6000000,0,0,2,0,2,0,45,1
188,사무직,4300,4300,2,1,0,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,200000,200000,200000,200000,490000,28000000,28000000,0,0,6,0,0,0,35,1
189,공무원,2800,2800,1,1,0,,0,0,0,0,0,0,0,0,0,0,10,20미만,0,0,0,0,0,150000,0,150000,150000,2000000,2000000,0,0,0,0,0,0,45,2
190,공무원,4200,10900,4,1,34,사무직,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,50000,0,50000,50000,14000000,14000000,0,0,0,2300000,5,0,60,1
191,2차산업 종사자,3300,4800,1,1,0,,0,0,0,0,0,0,0,0,0,0,14,0,83,2000000,0,0,40000,0,40000,0,40000,4000000,4000000,0,0,0,0,0,0,30,1
192,사무직,4700,10400,4,2,19,사무직,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390000,0,790000,0,390000,27000000,46000000,0,0,0,200000,1,1,50,2
193,사무직,6000,9900,4,2,14,3차산업 종사자,3900,0,0,0,0,0,0,0,0,0,7,10미만,97,13000000,4000000,10,90000,0,90000,0,300000,29000000,35000000,0,0,6,0,7,4,45,1
194,주부,0,6200,2,1,0,공무원,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,8000000,8000000,0,0,0,0,0,1,55,2
195,사무직,5100,5100,1,1,0,,0,0,0,0,0,0,0,0,0,0,13,10미만,31,2000000,2000000,0,300000,340000,300000,340000,790000,37000000,37000000,0,0,0,0,0,0,45,2
196,주부,0,10100,3,2,29,공무원,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,25000000,0,0,0,0,0,3,55,2
197,사무직,5600,5600,3,1,29,주부,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4000000,4000000,0,0,0,200000,2,1,50,1
198,,4800,5000,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,5000000,5000000,0,0,0,0,0,1,40,2
199,자영업,5000,9300,4,2,14,단순 사무직,4400,0,0,0,0,0,0,0,0,0,16,0,99,7000000,0,40,0,0,200000,130000,70000,10000000,44000000,0,0,0,3200000,9,5,45,2
200,2차산업 종사자,5200,5500,2,1,0,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,790000,11000000,11000000,1,0,0,0,0,3,45,2
201,자영업,6500,9000,4,1,24,주부,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,230000,6000000,6000000,0,0,0,2400000,7,1,50,1
202,기타,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,50000000,0,0,0,0,0,1,25,2
203,자영업,0,5100,3,1,24,,0,0,0,0,0,0,0,0,0,0,1,10미만,0,0,0,0,300000,590000,300000,590000,790000,56000000,56000000,0,0,1,2300000,1,3,35,2
204,주부,0,5300,4,3,9,전문직,5300,0,0,0,0,0,0,0,0,0,27,0,42,1000000,0,0,140000,0,140000,190000,300000,14000000,25000000,0,0,6,2900000,9,1,35,2
205,단순 사무직,3700,7600,1,1,0,,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,130000,0,130000,0,130000,8000000,8000000,0,0,2,400000,2,0,40,1
206,주부,0,8100,4,1,29,사무직,7900,1,200302,3000000,3000000,1,0,0,0,3,0,0,21,4000000,5000000,0,260000,0,260000,0,340000,38000000,38000000,0,0,0,4400000,10,1,50,1
207,주부,0,7200,3,1,19,3차산업 종사자,5400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50000,230000,50000,230000,260000,24000000,24000000,0,0,0,200000,1,0,45,2
208,3차산업 종사자,3300,3300,4,1,24,,0,1,200211,4000000,4000000,91,0,0,0,0,28,10미만,88,1000000,3000000,10,230000,0,230000,0,340000,16000000,16000000,0,0,18,2900000,12,0,50,2
209,운전직,5100,9700,5,1,24,단순 사무직,4700,0,0,0,0,0,0,0,0,0,1,30미만,0,0,0,20,230000,0,230000,0,490000,28000000,28000000,0,0,4,0,0,0,45,2
210,주부,0,3300,4,2,44,단순 노무직,0,1,200111,4000000,4000000,81,0,0,0,0,5,0,0,0,0,0,160000,260000,490000,260000,490000,50000000,80000000,0,0,0,13400000,8,3,55,2
211,2차산업 종사자,4500,10100,3,2,24,자영업,0,0,0,0,0,0,0,0,0,0,1,0,1,1000000,0,0,0,0,0,0,160000,11000000,18000000,0,0,0,3800000,4,8,55,2
212,자영업,4000,4300,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,90000,0,90000,10000000,10000000,0,0,0,0,0,0,30,2
213,주부,0,9500,4,3,0,사무직,5000,0,0,0,0,0,0,0,0,0,16,0,62,0,0,0,0,0,340000,0,140000,32000000,139000000,0,0,1,4700000,0,14,40,1
214,전문직,4400,4400,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000,21000000,0,0,0,0,0,1,35,2
215,1차산업 종사자,0,0,3,1,44,1차산업 종사자,0,0,0,0,0,0,0,0,0,0,7,0,29,3000000,0,0,0,0,0,0,140000,13000000,13000000,0,0,0,0,3,3,60,2
216,2차산업 종사자,4200,4200,3,2,0,,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,120000,590000,120000,590000,790000,84000000,159000000,0,0,0,400000,0,6,35,1
217,단순 사무직,3500,7900,3,1,0,사무직,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,110000,110000,110000,260000,19000000,19000000,0,0,0,1100000,4,0,45,1
218,전문직,4800,9600,4,2,9,3차산업 종사자,4800,0,0,0,0,0,0,0,0,0,23,0,100,33000000,32000000,10,490000,0,490000,70000,790000,66000000,89000000,0,0,18,21200000,15,3,45,2
219,주부,0,6500,3,2,19,기타,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,160000,0,260000,9000000,47000000,0,0,0,3500000,5,5,40,2
220,주부,0,2900,3,1,49,,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,190000,34000000,34000000,0,0,10,300000,2,3,65,2
221,사무직,3900,5100,1,1,0,,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,50000,6000000,6000000,0,0,0,0,0,1,45,1
222,2차산업 종사자,4000,8200,4,1,19,2차산업 종사자,4300,1,201108,12000000,12000000,58,14,90,4,10,26,10미만,100,2000000,1000000,0,790000,0,790000,0,790000,15000000,15000000,0,0,27,200000,1,0,45,2
223,2차산업 종사자,0,4800,4,4,34,기타,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,490000,0,110000,8000000,80000000,0,0,0,5500000,8,4,60,2
224,자영업,5500,11000,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,0,1490000,340000,490000,41000000,159000000,0,0,0,5100000,27,6,35,2
225,2차산업 종사자,3400,7800,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,120000,0,120000,13000000,13000000,0,0,0,1900000,10,0,45,2
226,2차산업 종사자,5000,9800,4,1,29,3차산업 종사자,4800,1,200204,5000000,5000000,68,0,0,0,0,29,0,100,17000000,7000000,30,190000,150000,190000,150000,490000,37000000,37000000,3,0,13,5200000,55,1,45,2
227,주부,0,5500,5,3,29,2차산업 종사자,0,1,200204,15000000,15000000,0,0,0,0,0,1,0,0,0,0,0,0,300000,80000,300000,300000,10000000,33000000,0,0,0,4500000,13,2,50,1
228,운전직,0,2700,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,90000,0,90000,1000000,1000000,0,0,0,0,0,0,65,1
229,주부,0,8400,6,4,29,사무직,6000,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,100000,0,590000,0,490000,39000000,99000000,0,0,0,4300000,0,5,55,2
230,주부,0,6200,2,1,29,,0,5,200405,24000000,11000000,12,0,0,4,5,2,0,100,10000000,2000000,0,120000,0,120000,0,120000,18000000,18000000,0,0,0,0,0,1,50,1
231,사무직,5600,10900,4,1,19,주부,0,0,0,0,0,0,0,0,0,0,14,0,4,1000000,6000000,20,190000,0,190000,0,190000,33000000,33000000,0,0,0,800000,5,0,45,1
232,학생,0,4600,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,0,110000,0,110000,13000000,13000000,0,0,0,0,0,0,45,2
233,단순 사무직,3500,8200,4,2,19,전문직,4800,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,30000,2000000,10000000,0,0,4,0,0,2,45,1
234,사무직,5200,7000,5,1,24,주부,0,2,200609,15000000,15000000,0,0,0,4,6,8,0,100,2000000,0,10,0,0,0,0,790000,3000000,3000000,1,0,1,300000,3,3,55,2
235,3차산업 종사자,5300,8200,3,2,24,주부,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,80000,10000000,19000000,0,0,0,35400000,20,3,50,2
236,주부,0,6000,5,2,9,사무직,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000,70000,490000,70000,590000,36000000,62000000,0,0,0,5000000,11,3,40,2
237,사무직,5300,8500,4,2,14,주부,0,0,0,0,0,0,0,0,0,0,4,10미만,0,0,0,0,130000,0,390000,0,130000,3000000,58000000,0,0,1,37200000,0,3,45,1
238,주부,0,5200,1,1,0,,0,1,201307,7000000,0,0,0,0,6,6,9,10미만,99,5000000,1000000,0,50000,0,50000,0,50000,8000000,8000000,1,0,7,800000,2,0,55,2
239,자영업,4300,5100,4,4,39,자영업,0,0,0,0,0,0,0,0,0,0,3,20미만,0,0,0,0,340000,0,990000,0,340000,24000000,68000000,1,0,3,1500000,0,1,60,1
240,,4900,4900,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,30000,30000,1000000,1000000,0,0,0,0,0,0,50,2
241,주부,0,6100,3,2,19,자영업,6100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,340000,300000,340000,590000,790000,58000000,70000000,0,0,0,800000,3,1,45,2
242,주부,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6000000,6000000,0,0,0,0,0,1,60,2
243,주부,0,10000,3,1,29,자영업,6000,2,201203,20000000,20000000,0,0,0,5,4,3,0,83,7000000,0,0,340000,0,340000,0,1190000,27000000,27000000,0,0,0,0,0,0,55,1
244,사무직,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399000000,399000000,0,0,0,0,0,3,60,2
245,주부,0,4800,4,1,24,2차산업 종사자,4200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,110000,0,110000,0,130000,9000000,9000000,0,0,1,0,0,0,30,2
246,3차산업 종사자,3600,7100,2,1,0,단순 노무직,3600,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,70000,0,70000,340000,3000000,3000000,1,0,6,0,0,0,45,2
247,운전직,4000,8900,4,1,29,자영업,4900,0,0,0,0,0,0,0,0,0,12,0,15,4000000,0,0,160000,590000,160000,590000,790000,66000000,66000000,0,0,1,1700000,5,1,50,1
248,2차산업 종사자,6200,10100,3,2,24,,4000,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,110000,1490000,26000000,29000000,0,0,0,800000,8,2,55,1
249,2차산업 종사자,4800,9800,5,3,24,3차산업 종사자,5000,2,201007,25000000,25000000,0,0,0,2,4,5,10미만,93,101000000,15000000,60,2490000,1990000,2990000,4990000,4990000,299000000,299000000,1,0,11,13600000,27,8,55,1
250,사무직,6100,6100,3,2,0,주부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,0,490000,340000,300000,20000000,73000000,0,0,0,38100000,12,0,50,2
251,전문직,4900,8500,5,1,14,단순 사무직,3700,0,0,0,0,0,0,0,0,0,22,20미만,42,1000000,0,0,30000,0,30000,0,30000,3000000,3000000,0,0,11,0,0,0,45,2
252,2차산업 종사자,3600,6200,4,1,34,2차산업 종사자,0,0,0,0,0,0,0,0,0,0,10,10미만,47,15000000,0,10,790000,0,790000,0,790000,73000000,73000000,0,0,1,0,0,0,55,1
253,주부,0,5800,5,1,29,사무직,5500,3,200106,24000000,22000000,30,0,0,0,7,22,0,80,1000000,0,10,0,0,0,0,990000,2000000,2000000,0,0,0,1000000,2,1,40,2
254,사무직,4700,4700,5,1,24,자영업,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,490000,99000000,99000000,0,0,0,100000,1,12,55,2
255,기업/단체 임원,7900,7900,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,0,590000,0,590000,6000000,6000000,0,0,0,0,0,0,40,1
256,,5400,9500,2,1,0,,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,5000000,5000000,0,0,0,600000,1,1,45,1
257,주부,0,11700,4,1,19,3차산업 종사자,4700,0,0,0,0,0,0,0,0,0,1,0,81,6000000,6000000,100,230000,230000,230000,230000,490000,21000000,21000000,0,0,2,200000,10,0,40,1
258,주부,0,9000,2,1,0,사무직,5600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,11000000,11000000,0,0,0,0,0,1,50,1
259,주부,0,5900,1,1,0,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,130000,0,130000,0,130000,6000000,6000000,0,0,0,0,0,1,55,1
260,3차산업 종사자,3800,10400,2,1,0,사무직,4500,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2000000,2000000,0,0,0,0,0,1,45,2
261,3차산업 종사자,3600,7500,5,1,24,3차산업 종사자,3900,1,201204,13000000,0,0,0,0,1,5,1,0,0,0,0,0,300000,0,300000,0,340000,4000000,4000000,0,0,0,1900000,12,0,50,2
262,자영업,5000,5000,3,1,19,주부,0,1,201312,8000000,0,29,0,10,6,7,2,0,99,3000000,0,0,160000,0,160000,0,160000,12000000,12000000,0,0,9,2100000,10,0,40,2
263,3차산업 종사자,3400,3400,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,10000000,10000000,0,0,0,0,0,1,55,2
264,학생,0,6300,3,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,0,70000,0,70000,1000000,6000000,0,0,0,0,0,1,30,1
265,주부,0,5900,3,2,34,,0,0,0,0,0,0,0,0,0,0,7,30미만,22,2000000,0,20,230000,110000,340000,110000,790000,31000000,35000000,1,0,9,2600000,13,1,50,1
266,주부,0,5800,4,3,44,운전직,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60000,7000000,24000000,0,0,0,800000,0,3,60,2
267,2차산업 종사자,3900,8100,4,1,34,2차산업 종사자,4200,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,300000,8000000,8000000,0,0,0,3800000,3,1,55,1
268,운전직,3900,7500,2,1,0,3차산업 종사자,3600,0,0,0,0,0,0,0,0,0,49,40미만,30,2000000,0,0,60000,0,60000,0,150000,8000000,8000000,0,0,14,2500000,12,0,50,2
269,공무원,3600,5000,4,2,0,,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,190000,0,260000,0,190000,7000000,11000000,0,0,7,400000,0,0,30,2
270,단순 사무직,3500,8600,4,1,24,전문직,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,4000000,4000000,0,0,0,300000,1,1,50,2
271,기타,0,0,2,1,0,1차산업 종사자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,18000000,18000000,0,0,0,0,0,1,65,2
272,자영업,7000,12100,4,1,29,자영업,4700,0,0,0,0,0,0,0,0,0,6,0,84,8000000,0,0,50000,340000,50000,340000,490000,15000000,15000000,0,0,0,0,0,2,55,2
273,주부,0,12100,2,2,0,사무직,6800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,199000000,239000000,0,0,0,400000,4,4,50,1
274,운전직,5000,5000,3,1,34,주부,0,1,201305,10000000,10000000,0,0,0,5,6,4,0,79,4000000,0,0,70000,0,70000,0,70000,9000000,9000000,0,0,0,0,0,0,55,2
275,단순 사무직,3900,8900,4,1,24,2차산업 종사자,5100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40000,5000000,5000000,0,0,0,0,0,1,50,2
276,주부,0,6400,3,2,0,전문직,4400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80000,0,160000,0,190000,5000000,14000000,0,0,7,0,0,0,40,2
277,사무직,5800,10600,2,1,0,사무직,4800,0,0,0,0,0,0,0,0,0,13,20미만,98,2000000,2000000,20,0,100000,0,100000,100000,6000000,6000000,0,0,3,2800000,1,0,45,2
278,주부,0,6400,1,1,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,70000,12000000,12000000,0,0,0,0,0,1,65,1
279,자영업,4200,4200,2,1,0,,0,0,0,0,0,0,0,0,0,0,11,10미만,0,0,0,0,100000,110000,100000,110000,200000,6000000,6000000,0,0,1,0,0,0,50,2
280,주부,0,10100,2,1,0,운전직,5400,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,70000,8000000,8000000,0,0,0,2300000,6,1,45,1
281,전문직,2700,7300,4,1,29,2차산업 종사자,4700,0,0,0,0,0,0,0,0,0,6,10미만,0,0,0,0,160000,0,160000,0,190000,3000000,3000000,0,0,0,0,0,0,30,1
282,주부,0,11500,2,1,0,자영업,10000,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,100000,0,100000,0,100000,12000000,12000000,0,0,0,900000,4,0,35,1
